# step Fx Fy Fz Vx Vy Vz Dx Dy Dz 
0 0 0 0 0 0 -1e-07 0 0 -3.069e-12 
1 0 0 0 0 0 -1e-07 0 0 -6.13801e-12 
2 0 0 0 0 0 -1e-07 0 0 -9.20701e-12 
3 0 0 0 0 0 -1e-07 0 0 -1.2276e-11 
4 0 0 0 0 0 -1e-07 0 0 -1.5345e-11 
5 0 0 0 0 0 -1e-07 0 0 -1.8414e-11 
6 0 0 0 0 0 -1e-07 0 0 -2.1483e-11 
7 0 0 0 0 0 -1e-07 0 0 -2.4552e-11 
8 0 0 0 0 0 -1e-07 0 0 -2.7621e-11 
9 8.34302e-12 1.07902e-13 -0.00314043 0 0 -1e-07 0 0 -3.069e-11 
10 1.0323e-12 -1.09142e-11 -0.0125533 0 0 -1e-07 0 0 -3.3759e-11 
11 1.8949e-12 1.32384e-11 -0.0157348 0 0 -1e-07 0 0 -3.6828e-11 
12 2.3858e-12 9.05391e-13 -0.0222358 0 0 -1e-07 0 0 -3.9897e-11 
13 4.35433e-05 5.09028e-05 -0.0207166 0 0 -1e-07 0 0 -4.2966e-11 
14 -6.38062e-05 -9.76866e-05 -0.0513906 0 0 -1e-07 0 0 -4.60351e-11 
15 6.15987e-05 -5.61388e-05 -0.0311081 0 0 -1e-07 0 0 -4.91041e-11 
16 -3.01643e-05 -3.66555e-05 -0.0522952 0 0 -1e-07 0 0 -5.21731e-11 
17 8.55452e-05 7.06995e-05 -0.0636728 0 0 -1e-07 0 0 -5.52421e-11 
18 -0.000124141 -0.000159396 -0.0834962 0 0 -1e-07 0 0 -5.83111e-11 
19 6.71483e-05 -1.58043e-05 -0.102177 0 0 -1e-07 0 0 -6.13801e-11 
20 8.66451e-05 8.00036e-06 -0.0985621 0 0 -1e-07 0 0 -6.44491e-11 
21 6.58657e-05 -8.32801e-05 -0.101527 0 0 -1e-07 0 0 -6.75181e-11 
22 0.000234193 -0.000131837 -0.107258 0 0 -1e-07 0 0 -7.05871e-11 
23 0.00010632 0.000108232 -0.107167 0 0 -1e-07 0 0 -7.36561e-11 
24 0.00026706 2.79118e-05 -0.10515 0 0 -1e-07 0 0 -7.67251e-11 
25 2.29374e-05 0.000119273 -0.0940992 0 0 -1e-07 0 0 -7.97941e-11 
26 -6.47726e-05 0.000210339 -0.12791 0 0 -1e-07 0 0 -8.28631e-11 
27 -0.000260877 4.37993e-05 -0.135112 0 0 -1e-07 0 0 -8.59321e-11 
28 0.00011938 0.000150023 -0.132195 0 0 -1e-07 0 0 -8.90011e-11 
29 7.23261e-05 -0.000171973 -0.1127 0 0 -1e-07 0 0 -9.20701e-11 
30 0.000401585 0.000149325 -0.105309 0 0 -1e-07 0 0 -9.51391e-11 
31 -2.47022e-05 0.000105508 -0.101068 0 0 -1e-07 0 0 -9.82081e-11 
32 5.44998e-05 -3.36519e-05 -0.148732 0 0 -1e-07 0 0 -1.01277e-10 
33 -0.000215726 0.000188476 -0.116633 0 0 -1e-07 0 0 -1.04346e-10 
34 0.000137441 -7.52197e-05 -0.0836341 0 0 -1e-07 0 0 -1.07415e-10 
35 0.000377205 0.00018934 -0.0930592 0 0 -1e-07 0 0 -1.10484e-10 
36 -0.000175035 3.59497e-05 -0.085626 0 0 -1e-07 0 0 -1.13553e-10 
37 6.55944e-05 5.53577e-05 -0.113906 0 0 -1e-07 0 0 -1.16622e-10 
38 0.000422824 -9.14965e-05 -0.155366 0 0 -1e-07 0 0 -1.19691e-10 
39 0.000173767 0.000446148 -0.136624 0 0 -1e-07 0 0 -1.2276e-10 
40 -4.49882e-06 0.000369981 -0.117115 0 0 -1e-07 0 0 -1.25829e-10 
41 -9.9436e-05 -6.45683e-05 -0.120992 0 0 -1e-07 0 0 -1.28898e-10 
42 -0.000489689 -7.59519e-05 -0.102999 0 0 -1e-07 0 0 -1.31967e-10 
43 0.000226876 0.000203476 -0.0890604 0 0 -1e-07 0 0 -1.35036e-10 
44 0.000732212 0.000298492 -0.11606 0 0 -1e-07 0 0 -1.38105e-10 
45 1.8317e-05 -9.99176e-05 -0.136414 0 0 -1e-07 0 0 -1.41174e-10 
46 0.00036662 0.00012787 -0.103908 0 0 -1e-07 0 0 -1.44243e-10 
47 0.000236 0.000217413 -0.112484 0 0 -1e-07 0 0 -1.47312e-10 
48 1.04384e-05 7.26379e-06 -0.102192 0 0 -1e-07 0 0 -1.50381e-10 
49 -0.000134874 -6.03196e-05 -0.127668 0 0 -1e-07 0 0 -1.5345e-10 
50 -2.24593e-05 0.000194764 -0.125943 0 0 -1e-07 0 0 -1.56519e-10 
51 0.000906732 -0.000132962 -0.129163 0 0 -1e-07 0 0 -1.59588e-10 
52 0.000172365 0.00050382 -0.1406 0 0 -1e-07 0 0 -1.62657e-10 
53 0.000527514 -0.000119455 -0.133257 0 0 -1e-07 0 0 -1.65726e-10 
54 0.000144656 7.92481e-05 -0.146419 0 0 -1e-07 0 0 -1.68795e-10 
55 2.05458e-05 0.000102685 -0.113275 0 0 -1e-07 0 0 -1.71864e-10 
56 0.00024236 2.02507e-05 -0.092829 0 0 -1e-07 0 0 -1.74933e-10 
57 -0.000128159 0.000146052 -0.115226 0 0 -1e-07 0 0 -1.78002e-10 
58 0.000324954 0.000441218 -0.105404 0 0 -1e-07 0 0 -1.81071e-10 
59 -0.000133884 4.46183e-05 -0.121583 0 0 -1e-07 0 0 -1.8414e-10 
60 -0.000196427 -0.000293782 -0.130785 0 0 -1e-07 0 0 -1.87209e-10 
61 0.000373312 0.000184038 -0.126032 0 0 -1e-07 0 0 -1.90278e-10 
62 0.00028493 0.000200915 -0.132785 0 0 -1e-07 0 0 -1.93347e-10 
63 0.000103588 5.13866e-05 -0.140416 0 0 -1e-07 0 0 -1.96416e-10 
64 0.000608561 -0.000218939 -0.125182 0 0 -1e-07 0 0 -1.99485e-10 
65 -0.000424471 -8.43283e-06 -0.0914645 0 0 -1e-07 0 0 -2.02554e-10 
66 -0.000427804 -0.000442798 -0.112605 0 0 -1e-07 0 0 -2.05623e-10 
67 -0.000285789 0.000269654 -0.118887 0 0 -1e-07 0 0 -2.08692e-10 
68 0.000970015 -0.000144658 -0.134986 0 0 -1e-07 0 0 -2.11761e-10 
69 0.000628448 0.000174987 -0.172013 0 0 -1e-07 0 0 -2.1483e-10 
70 0.000740213 -0.000744889 -0.166181 0 0 -1e-07 0 0 -2.17899e-10 
71 -0.000565529 0.000171048 -0.0774758 0 0 -1e-07 0 0 -2.20968e-10 
72 -0.000416522 -0.000460905 -0.13739 0 0 -1e-07 0 0 -2.24037e-10 
