# step Fx Fy Fz Vx Vy Vz Dx Dy Dz 
0 0 0 0 0 0 -1e-07 0 0 -1.683e-12 
1 0 0 0 0 0 -1e-07 0 0 -3.366e-12 
2 0 0 0 0 0 -1e-07 0 0 -5.049e-12 
3 0 0 0 0 0 -1e-07 0 0 -6.732e-12 
4 0 0 0 0 0 -1e-07 0 0 -8.415e-12 
5 0 0 0 0 0 -1e-07 0 0 -1.0098e-11 
6 0 0 0 0 0 -1e-07 0 0 -1.1781e-11 
7 0 0 0 0 0 -1e-07 0 0 -1.3464e-11 
8 0 0 0 0 0 -1e-07 0 0 -1.5147e-11 
9 0 0 0 0 0 -1e-07 0 0 -1.683e-11 
10 0 0 0 0 0 -1e-07 0 0 -1.8513e-11 
11 0 0 0 0 0 -1e-07 0 0 -2.0196e-11 
12 0 0 0 0 0 -1e-07 0 0 -2.1879e-11 
13 0 0 0 0 0 -1e-07 0 0 -2.3562e-11 
14 0 0 0 0 0 -1e-07 0 0 -2.5245e-11 
15 0 0 0 0 0 -1e-07 0 0 -2.6928e-11 
16 -4.76411e-11 -3.5117e-11 -0.00918491 0 0 -1e-07 0 0 -2.8611e-11 
17 -1.63666e-11 -3.33936e-11 -0.0150186 0 0 -1e-07 0 0 -3.0294e-11 
18 -5.18475e-11 1.0774e-11 -0.0132805 0 0 -1e-07 0 0 -3.1977e-11 
19 -8.34117e-11 3.11663e-11 -0.0222197 0 0 -1e-07 0 0 -3.366e-11 
20 7.99557e-11 -3.30563e-11 -0.0325564 0 0 -1e-07 0 0 -3.5343e-11 
21 2.46645e-05 -3.26083e-05 -0.0470833 0 0 -1e-07 0 0 -3.7026e-11 
22 8.69446e-08 -2.55438e-09 -0.0237675 0 0 -1e-07 0 0 -3.8709e-11 
23 8.48363e-06 -3.90605e-06 -0.0262874 0 0 -1e-07 0 0 -4.0392e-11 
24 -4.03308e-05 -7.43568e-05 -0.0819289 0 0 -1e-07 0 0 -4.2075e-11 
25 5.66054e-05 -2.6435e-05 -0.0875135 0 0 -1e-07 0 0 -4.3758e-11 
26 3.38504e-06 -0.000229277 -0.0936851 0 0 -1e-07 0 0 -4.5441e-11 
27 8.0066e-05 0.000110991 -0.0687861 0 0 -1e-07 0 0 -4.7124e-11 
28 -8.17138e-05 -0.000104965 -0.0900559 0 0 -1e-07 0 0 -4.8807e-11 
29 -0.000176241 -7.61466e-06 -0.0709218 0 0 -1e-07 0 0 -5.049e-11 
30 0.000165282 -0.000242272 -0.186998 0 0 -1e-07 0 0 -5.2173e-11 
31 0.000402283 -0.000253533 -0.130814 0 0 -1e-07 0 0 -5.3856e-11 
32 -0.000111416 3.66869e-05 -0.0940645 0 0 -1e-07 0 0 -5.5539e-11 
33 0.000424042 0.000225309 -0.198951 0 0 -1e-07 0 0 -5.7222e-11 
34 -9.97383e-06 -0.000189443 -0.135391 0 0 -1e-07 0 0 -5.8905e-11 
35 0.000258644 -0.000280706 -0.219263 0 0 -1e-07 0 0 -6.0588e-11 
36 -0.000210079 -0.000406026 -0.264398 0 0 -1e-07 0 0 -6.2271e-11 
37 8.63479e-05 8.27779e-06 -0.121346 0 0 -1e-07 0 0 -6.3954e-11 
38 -0.000237152 -0.000176011 -0.245337 0 0 -1e-07 0 0 -6.5637e-11 
