# step Fx Fy Fz Vx Vy Vz Dx Dy Dz 
0 0 0 0 0 0 -1e-07 0 0 -2.96999e-13 
1 0 0 0 0 0 -1e-07 0 0 -5.93997e-13 
2 0 0 0 0 0 -1e-07 0 0 -8.90996e-13 
3 0 0 0 0 0 -1e-07 0 0 -1.18799e-12 
4 0 0 0 0 0 -1e-07 0 0 -1.48499e-12 
5 0 0 0 0 0 -1e-07 0 0 -1.78199e-12 
6 0 0 0 0 0 -1e-07 0 0 -2.07899e-12 
7 0 0 0 0 0 -1e-07 0 0 -2.37599e-12 
8 0 0 0 0 0 -1e-07 0 0 -2.67299e-12 
9 0 0 0 0 0 -1e-07 0 0 -2.96999e-12 
10 0 0 0 0 0 -1e-07 0 0 -3.26698e-12 
11 0 0 0 0 0 -1e-07 0 0 -3.56398e-12 
12 0 0 0 0 0 -1e-07 0 0 -3.86098e-12 
13 0 0 0 0 0 -1e-07 0 0 -4.15798e-12 
14 0 0 0 0 0 -1e-07 0 0 -4.45498e-12 
15 0 0 0 0 0 -1e-07 0 0 -4.75198e-12 
16 0 0 0 0 0 -1e-07 0 0 -5.04898e-12 
17 0 0 0 0 0 -1e-07 0 0 -5.34597e-12 
18 0 0 0 0 0 -1e-07 0 0 -5.64297e-12 
19 0 0 0 0 0 -1e-07 0 0 -5.93997e-12 
20 0 0 0 0 0 -1e-07 0 0 -6.23697e-12 
21 0 0 0 0 0 -1e-07 0 0 -6.53397e-12 
22 0 0 0 0 0 -1e-07 0 0 -6.83097e-12 
23 0 0 0 0 0 -1e-07 0 0 -7.12796e-12 
24 0 0 0 0 0 -1e-07 0 0 -7.42496e-12 
25 0 0 0 0 0 -1e-07 0 0 -7.72196e-12 
26 0 0 0 0 0 -1e-07 0 0 -8.01896e-12 
27 0 0 0 0 0 -1e-07 0 0 -8.31596e-12 
28 0 0 0 0 0 -1e-07 0 0 -8.61296e-12 
29 0 0 0 0 0 -1e-07 0 0 -8.90996e-12 
30 0 0 0 0 0 -1e-07 0 0 -9.20695e-12 
31 0 0 0 0 0 -1e-07 0 0 -9.50395e-12 
32 0 0 0 0 0 -1e-07 0 0 -9.80095e-12 
33 0 0 0 0 0 -1e-07 0 0 -1.0098e-11 
34 0 0 0 0 0 -1e-07 0 0 -1.03949e-11 
35 0 0 0 0 0 -1e-07 0 0 -1.06919e-11 
36 0 0 0 0 0 -1e-07 0 0 -1.09889e-11 
37 0 0 0 0 0 -1e-07 0 0 -1.12859e-11 
38 0 0 0 0 0 -1e-07 0 0 -1.15829e-11 
39 0 0 0 0 0 -1e-07 0 0 -1.18799e-11 
40 0 0 0 0 0 -1e-07 0 0 -1.21769e-11 
41 0 0 0 0 0 -1e-07 0 0 -1.24739e-11 
42 0 0 0 0 0 -1e-07 0 0 -1.27709e-11 
43 0 0 0 0 0 -1e-07 0 0 -1.30679e-11 
44 0 0 0 0 0 -1e-07 0 0 -1.33649e-11 
45 0 0 0 0 0 -1e-07 0 0 -1.36619e-11 
46 0 0 0 0 0 -1e-07 0 0 -1.39589e-11 
47 0 0 0 0 0 -1e-07 0 0 -1.42559e-11 
48 0 0 0 0 0 -1e-07 0 0 -1.45529e-11 
49 0 0 0 0 0 -1e-07 0 0 -1.48499e-11 
50 0 0 0 0 0 -1e-07 0 0 -1.51469e-11 
51 0 0 0 0 0 -1e-07 0 0 -1.54439e-11 
52 0 0 0 0 0 -1e-07 0 0 -1.57409e-11 
53 0 0 0 0 0 -1e-07 0 0 -1.60379e-11 
54 0 0 0 0 0 -1e-07 0 0 -1.63349e-11 
55 0 0 0 0 0 -1e-07 0 0 -1.66319e-11 
56 0 0 0 0 0 -1e-07 0 0 -1.69289e-11 
57 0 0 0 0 0 -1e-07 0 0 -1.72259e-11 
58 0 0 0 0 0 -1e-07 0 0 -1.75229e-11 
59 0 0 0 0 0 -1e-07 0 0 -1.78199e-11 
60 0 0 0 0 0 -1e-07 0 0 -1.81169e-11 
61 0 0 0 0 0 -1e-07 0 0 -1.84139e-11 
62 0 0 0 0 0 -1e-07 0 0 -1.87109e-11 
63 0 0 0 0 0 -1e-07 0 0 -1.90079e-11 
64 0 0 0 0 0 -1e-07 0 0 -1.93049e-11 
65 0 0 0 0 0 -1e-07 0 0 -1.96019e-11 
66 0 0 0 0 0 -1e-07 0 0 -1.98989e-11 
67 0 0 0 0 0 -1e-07 0 0 -2.01959e-11 
68 0 0 0 0 0 -1e-07 0 0 -2.04929e-11 
69 0 0 0 0 0 -1e-07 0 0 -2.07899e-11 
70 0 0 0 0 0 -1e-07 0 0 -2.10869e-11 
71 0 0 0 0 0 -1e-07 0 0 -2.13839e-11 
72 0 0 0 0 0 -1e-07 0 0 -2.16809e-11 
73 0 0 0 0 0 -1e-07 0 0 -2.19779e-11 
74 0 0 0 0 0 -1e-07 0 0 -2.22749e-11 
75 0 0 0 0 0 -1e-07 0 0 -2.25719e-11 
76 0 0 0 0 0 -1e-07 0 0 -2.28689e-11 
77 0 0 0 0 0 -1e-07 0 0 -2.31659e-11 
78 0 0 0 0 0 -1e-07 0 0 -2.34629e-11 
79 0 0 0 0 0 -1e-07 0 0 -2.37599e-11 
80 0 0 0 0 0 -1e-07 0 0 -2.40569e-11 
81 0 0 0 0 0 -1e-07 0 0 -2.43539e-11 
82 0 0 0 0 0 -1e-07 0 0 -2.46509e-11 
83 0 0 0 0 0 -1e-07 0 0 -2.49479e-11 
84 0 0 0 0 0 -1e-07 0 0 -2.52449e-11 
85 0 0 0 0 0 -1e-07 0 0 -2.55419e-11 
86 0 0 0 0 0 -1e-07 0 0 -2.58389e-11 
87 0 0 0 0 0 -1e-07 0 0 -2.61359e-11 
88 0 0 0 0 0 -1e-07 0 0 -2.64329e-11 
89 1.08977e-08 8.03859e-09 -0.24143 0 0 -1e-07 0 0 -2.67299e-11 
90 0 0 0 0 0 -1e-07 0 0 -2.70269e-11 
91 0 0 0 0 0 -1e-07 0 0 -2.73239e-11 
92 0 0 0 0 0 -1e-07 0 0 -2.76209e-11 
93 0 0 0 0 0 -1e-07 0 0 -2.79179e-11 
94 0 0 0 0 0 -1e-07 0 0 -2.82149e-11 
95 0 0 0 0 0 -1e-07 0 0 -2.85119e-11 
96 -4.34683e-09 -2.51002e-08 -0.400772 0 0 -1e-07 0 0 -2.88089e-11 
97 0 0 0 0 0 -1e-07 0 0 -2.91059e-11 
98 -2.31471e-09 2.14035e-09 -0.341674 0 0 -1e-07 0 0 -2.94029e-11 
99 0 0 0 0 0 -1e-07 0 0 -2.96999e-11 
100 0 0 0 0 0 -1e-07 0 0 -2.99969e-11 
101 0 0 0 0 0 -1e-07 0 0 -3.02939e-11 
102 0 0 0 0 0 -1e-07 0 0 -3.05908e-11 
103 -7.55345e-09 -1.03658e-08 -0.216091 0 0 -1e-07 0 0 -3.08878e-11 
104 -0.000717469 -0.00169799 -0.290221 0 0 -1e-07 0 0 -3.11848e-11 
105 3.1444e-05 -2.26673e-05 -0.360232 0 0 -1e-07 0 0 -3.14818e-11 
106 0 0 0 0 0 -1e-07 0 0 -3.17788e-11 
107 0 0 0 0 0 -1e-07 0 0 -3.20758e-11 
108 5.87559e-05 -5.96481e-05 -0.331373 0 0 -1e-07 0 0 -3.23728e-11 
109 0 0 0 0 0 -1e-07 0 0 -3.26698e-11 
110 0 0 0 0 0 -1e-07 0 0 -3.29668e-11 
111 0 0 0 0 0 -1e-07 0 0 -3.32638e-11 
112 -0.002427 -0.00207832 -0.296986 0 0 -1e-07 0 0 -3.35608e-11 
113 0.00073139 0.000901521 -0.343961 0 0 -1e-07 0 0 -3.38578e-11 
114 0.000993376 -8.02463e-06 -0.182397 0 0 -1e-07 0 0 -3.41548e-11 
115 0.00109511 -7.95572e-05 -0.244651 0 0 -1e-07 0 0 -3.44518e-11 
116 -0.000875443 0.000802395 -0.251496 0 0 -1e-07 0 0 -3.47488e-11 
117 3.84035e-05 9.78528e-06 -0.283129 0 0 -1e-07 0 0 -3.50458e-11 
118 -2.67681e-06 -5.36272e-06 -0.309773 0 0 -1e-07 0 0 -3.53428e-11 
119 -0.000962841 -0.00231729 -0.246455 0 0 -1e-07 0 0 -3.56398e-11 
120 -0.000124597 -7.43567e-06 -0.111663 0 0 -1e-07 0 0 -3.59368e-11 
121 -0.000459175 -0.000345981 -0.152258 0 0 -1e-07 0 0 -3.62338e-11 
122 -0.00181001 0.00143056 -0.704167 0 0 -1e-07 0 0 -3.65308e-11 
123 -0.000409517 0.000998703 -0.411892 0 0 -1e-07 0 0 -3.68278e-11 
124 0.000836159 0.00162311 -0.636508 0 0 -1e-07 0 0 -3.71248e-11 
125 0 0 0 0 0 -1e-07 0 0 -3.74218e-11 
126 -0.00162869 -0.00301421 -0.334098 0 0 -1e-07 0 0 -3.77188e-11 
127 3.91992e-05 0.00495034 -0.373326 0 0 -1e-07 0 0 -3.80158e-11 
128 0.00252801 0.00085335 -0.626726 0 0 -1e-07 0 0 -3.83128e-11 
129 -0.00229015 -0.00189499 -0.559038 0 0 -1e-07 0 0 -3.86098e-11 
130 0.000752281 0.000262745 -0.145795 0 0 -1e-07 0 0 -3.89068e-11 
131 0.00111486 0.000853703 -0.740357 0 0 -1e-07 0 0 -3.92038e-11 
132 -0.000306448 -0.000434417 -0.45987 0 0 -1e-07 0 0 -3.95008e-11 
133 -0.000491943 -5.37093e-05 -0.200518 0 0 -1e-07 0 0 -3.97978e-11 
134 0.000557945 0.0006692 -0.327759 0 0 -1e-07 0 0 -4.00948e-11 
135 -0.0004495 -0.000857691 -0.248028 0 0 -1e-07 0 0 -4.03918e-11 
136 0.000211224 -0.000377672 -0.937402 0 0 -1e-07 0 0 -4.06888e-11 
137 -0.000120642 0.000470871 -0.450045 0 0 -1e-07 0 0 -4.09858e-11 
138 -0.00239749 -0.00213503 -1.07597 0 0 -1e-07 0 0 -4.12828e-11 
139 0.000579345 0.00304188 -0.421938 0 0 -1e-07 0 0 -4.15798e-11 
140 0.00135092 -0.00165603 -0.393764 0 0 -1e-07 0 0 -4.18768e-11 
141 8.26786e-05 0.00138788 -0.161163 0 0 -1e-07 0 0 -4.21738e-11 
142 -0.00344769 -0.00405518 -0.653966 0 0 -1e-07 0 0 -4.24708e-11 
143 0.00308957 -0.0028852 -0.242708 0 0 -1e-07 0 0 -4.27678e-11 
144 -0.000441206 -0.0032285 -0.726298 0 0 -1e-07 0 0 -4.30648e-11 
145 0.00219649 -0.00316579 -0.845486 0 0 -1e-07 0 0 -4.33618e-11 
146 0.000948325 -0.000350128 -0.503021 0 0 -1e-07 0 0 -4.36588e-11 
147 0.000955177 0.00134945 -0.83292 0 0 -1e-07 0 0 -4.39558e-11 
148 -0.00227817 0.000357805 -0.593087 0 0 -1e-07 0 0 -4.42528e-11 
149 -0.000732671 -0.00150978 -0.416773 0 0 -1e-07 0 0 -4.45498e-11 
150 -0.000411731 0.0029181 -0.381696 0 0 -1e-07 0 0 -4.48468e-11 
151 -0.000719071 -0.00264786 -1.47722 0 0 -1e-07 0 0 -4.51438e-11 
152 -0.000648224 0.000720701 -1.31908 0 0 -1e-07 0 0 -4.54408e-11 
153 -0.00257033 -0.00185844 -1.09692 0 0 -1e-07 0 0 -4.57378e-11 
154 -0.000425541 -0.000856653 -1.13503 0 0 -1e-07 0 0 -4.60348e-11 
155 0.0021274 0.00320937 -0.66619 0 0 -1e-07 0 0 -4.63318e-11 
156 -0.00410955 -0.0042532 -0.91804 0 0 -1e-07 0 0 -4.66288e-11 
157 -0.00188086 -0.0118168 -0.52394 0 0 -1e-07 0 0 -4.69258e-11 
158 0.000281603 0.00409675 -0.697313 0 0 -1e-07 0 0 -4.72228e-11 
159 -0.000912932 -0.00178319 -0.425133 0 0 -1e-07 0 0 -4.75198e-11 
160 0.00171982 0.00283996 -1.01949 0 0 -1e-07 0 0 -4.78168e-11 
161 -0.000208767 -0.00137864 -0.456715 0 0 -1e-07 0 0 -4.81138e-11 
162 0.00512893 0.00129459 -1.36875 0 0 -1e-07 0 0 -4.84108e-11 
163 -0.00270489 -0.0118696 -1.82101 0 0 -1e-07 0 0 -4.87078e-11 
164 0.000372066 0.00314136 -1.46228 0 0 -1e-07 0 0 -4.90048e-11 
165 -0.00120726 0.00471126 -0.587651 0 0 -1e-07 0 0 -4.93018e-11 
166 -0.00082364 0.00199505 -0.737253 0 0 -1e-07 0 0 -4.95988e-11 
167 0.000483562 -0.00471275 -1.05232 0 0 -1e-07 0 0 -4.98958e-11 
168 -0.00507895 -0.00534933 -1.18938 0 0 -1e-07 0 0 -5.01928e-11 
169 0.0020861 -0.0111747 -1.21738 0 0 -1e-07 0 0 -5.04898e-11 
170 0.00274972 -0.00512581 -0.984394 0 0 -1e-07 0 0 -5.07867e-11 
171 -0.000886827 -0.00955547 -1.39631 0 0 -1e-07 0 0 -5.10837e-11 
172 0.000544145 -0.000103176 -0.671764 0 0 -1e-07 0 0 -5.13807e-11 
173 -0.000364305 -0.00151873 -0.197879 0 0 -1e-07 0 0 -5.16777e-11 
174 0.00241144 0.000420845 -1.01744 0 0 -1e-07 0 0 -5.19747e-11 
175 0.00411634 -0.00147299 -1.91396 0 0 -1e-07 0 0 -5.22717e-11 
176 -0.00258108 0.00189179 -1.78068 0 0 -1e-07 0 0 -5.25687e-11 
177 -0.00418943 0.00513287 -1.05086 0 0 -1e-07 0 0 -5.28657e-11 
178 0.00194481 0.00687639 -1.70207 0 0 -1e-07 0 0 -5.31627e-11 
179 -0.00717867 -0.00371764 -1.91429 0 0 -1e-07 0 0 -5.34597e-11 
180 -0.00212587 -0.00041256 -0.248589 0 0 -1e-07 0 0 -5.37567e-11 
181 0.000144465 -0.00482929 -0.51737 0 0 -1e-07 0 0 -5.40537e-11 
182 -0.00232327 -0.00216281 -0.599742 0 0 -1e-07 0 0 -5.43507e-11 
183 -0.00401824 0.000218811 -2.10491 0 0 -1e-07 0 0 -5.46477e-11 
184 -0.000482969 -0.0013684 -0.381789 0 0 -1e-07 0 0 -5.49447e-11 
185 0.00105939 -0.000802589 -0.989686 0 0 -1e-07 0 0 -5.52417e-11 
186 -0.0102404 -0.00506936 -1.61647 0 0 -1e-07 0 0 -5.55387e-11 
187 0.000449104 0.00407651 -1.65662 0 0 -1e-07 0 0 -5.58357e-11 
188 -0.00581363 0.0041112 -1.69588 0 0 -1e-07 0 0 -5.61327e-11 
189 -0.00262045 -0.00700925 -1.83059 0 0 -1e-07 0 0 -5.64297e-11 
190 0.000709724 0.00441364 -0.621253 0 0 -1e-07 0 0 -5.67267e-11 
191 -0.00181419 0.00318136 -1.50705 0 0 -1e-07 0 0 -5.70237e-11 
192 -0.0040023 -0.00487586 -0.568721 0 0 -1e-07 0 0 -5.73207e-11 
193 0.00441015 -0.00221192 -0.907841 0 0 -1e-07 0 0 -5.76177e-11 
194 -0.0162056 -0.0188097 -1.7953 0 0 -1e-07 0 0 -5.79147e-11 
195 0.00041661 -0.00454352 -1.88398 0 0 -1e-07 0 0 -5.82117e-11 
196 0.00293186 0.00334521 -1.4783 0 0 -1e-07 0 0 -5.85087e-11 
197 0.000775917 -0.00413916 -1.2294 0 0 -1e-07 0 0 -5.88057e-11 
198 0.00268971 -0.00662924 -1.21583 0 0 -1e-07 0 0 -5.91027e-11 
199 0.004461 0.00259538 -0.795677 0 0 -1e-07 0 0 -5.93997e-11 
200 -0.00266987 -0.00121717 -1.26223 0 0 -1e-07 0 0 -5.96967e-11 
